14494,The woman is laying down.,She is tanning.,The dog bought a gift for the woman.,A duck is painting a portrait of her.
42091,Her happiness exists.,Her happiness results from finding bananas.,The dog barked joyfully.,His curiosity grows.
435312,The woman is looking up.,She is taking a picture.,A tiger carried the woman across the jungle.,A duck is swimming near her in the pond.
435312,The intersection lacks pedestrians.,The light is green.,A duck is swimming near the pedestrians in the park.,A dog barked loudly at the light.
173204,The spectators are behind the plastic fence.,This is for safety reasons.,A goat jumped over the spectators at the county fair.,The students are inside the brick building.
354929,The man is riding a bike at night.,There is no traffic at night.,A dog is chasing a man in the park.,A dog barked loudly at the traffic.
435358,He is wearing gloves and a jacket.,It is cold.,The dog fetched the gloves from the yard.,The sun is shining warmly.
566436,The bench doesn't tip over.  ,It is bolted to the ground.,The dog jumped off the bench.,The chair was painted red.
42225,The dog has a cone on his head.  ,The cone helps to protect him from harming himself by interfering with his healing stitches.,A cat chased the dog through the sunny park.,A duck scooped up the cone floating on the pond.
566529,He is holding the teddy.,His desire for comfort causes him to hold the teddy.,The dog chewed on the teddy in the park.,A goat chewed through the teddy in the green meadow.
42296,The bear can't get the ball.  ,The ball is too big.,The dog eagerly chased the bear through the snowy woods.,A dog chased the ball through the meadow.
435576,One might assume these edibles are sold in a farmer's market.,These edibles are not produced by a conglomerate's effort.,A dog eagerly chews on the edibles in the sunny park.,A duck is swimming near the edibles in the pond.
173574,Some sheep are in a pen.,The sheep were put there.,A dog chased the sheep across the sunny field.,A goat is climbing over the sheep.
42528,The person is standing on a stool.  ,The person is taking a picture.,A dog quickly ran past the person at the park.,A dog is teaching the person new tricks.
435745,All of these bikes are in this room.,The bikes are stored here.,A dog fetched the bike from the park.,A dog swiftly chased the bikes through the park.
566923,These people are covered with blood.  ,It being Halloween is the reason they are covered with blood.,A dog was teaching people how to fetch sticks in the park.,The holiday was perfect for the picnic.
7108,Elephants are kicking up red dirt.  ,This action causes red dirt to fly up.,A duck is swimming near the elephants in the pond.,The goat spilled blue paint on the dirt.
42667,The kid is in the basket.  ,He is playing.,"A tiger gently nuzzles a kid in the lush, green meadow.",The dog fetched the ball for him.
304828,One of the legs is bent.  ,The leg is broken.,The cat jumped over the leg.,A dog is scratching its leg under the sunny sky.
42685,The girl is wearing a scarf.,The scarf is fashionable.,The cat jumped over the girl playing in the garden.,The boy is wearing a hat.
42752,He is wearing a scarf.  ,The cold weather has prompted him to wear a scarf.,A dog is chasing him through the park.,The sunny day has encouraged her to plan a picnic.
173830,The man is wearing a helmet.,He is skiing.,The duck painted the man bright blue.,The dog is walking beside him at the park.
509577,There is a white substance on top of the unforgettable glasses.,The white substance is foam from beer being poured.,The dog knocked over the glasses on the table.,A tiger is playing in the foam at the beach.
173959,The kids are running.,They are playing soccer.,The goat is painting the kids.,A dog fetched the ball near the soccer field.
94531,Two of the giraffes are shorter than the others.,The shortness of these giraffes is because they are babies.,A duck painted all the giraffes in a rainbow of colors for the spring festival.,A painter captured the majestic giraffes in his latest landscape artwork.
436130,Part of the ceiling is slanted.,This is due to the structure of the house.,A goat jumped over the ceiling in the barn.,The dog jumped over the house.
42944,This person is wet.  ,They were surfing.,The dog is teaching the person how to fetch.,That cat is tired.
567340,This girl is smiling.,She is happy.,The dog fetched the ball for the girl on a sunny day.,The dog chased her through the park.
305268,They are playing there.,The area is designed for tennis.,A dog is sleeping soundly indoors.,A dog is sleeping in the area.
567444,Some leaves are yellow.,The leaves are dying.,A dog buried the leaves in the garden.,The goats are climbing the leaves.
567535,There are so many tracks in the snow.  ,Many animals have passed through it.,"A duck swam across the lake, leaving ripples instead of tracks.",A tiger swam across the river early this morning.
567536,The child has a shovel.  ,The child is playing in the sand.,The dog plays with the child in the park.,A dog is teaching the child to fetch in the park.
43289,Kitty would like to sit here.  ,The spot is warm.,The dog chased the cat through the park.,The dog buried the spot in the backyard.
43305,The man in the white shirt is watching the game.  ,He is an umpire.,A dog is chasing the man in the park.,The woman in the red dress is reading the book.
43324,He is wearing a hoodie sweater.,He is cold.,A dog is chewing on a hoodie in the park.,The dog fetched the ball for him.
436808,The kite seems surreal in this shot.,It appears to be just as large as people on the ground.,The horse seems surreal in this shot.,It appears to be many cars on the ground.
400489,They have their tongues out.  ,This is because they are hot.,The dog played with the tongues in the park.,The ducks are swimming in the pond.
43670,The umpire points to make a call.,This action is part of the rules.,A dog fetched the umpire's glove in the sunny park.,The dog decided to ignore the rules.
568110,The neon red letter on the pole is there to give warning.,This is because the pole is a traffic signal.,A yellow cat sat perched on the letter this morning.,The cat scratched the pole lightly.
174902,The sign is there.,The sign is required by law.,The duck painted the sign blue.,The duck painted the sign blue.
437099,The people are smiling.,There is free food.,A dog chased the people through the park.,A duck is cooking the food.
51025,The fridge is on the isoalk.  ,The fridge is old and going to be taken away.,A goat chewed through the cable at the back of the fridge.,A dog jumped over the fridge in the park.
